Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,ambient_temp,load_density,humidity,shift_encoded,temp_load_stress,humidity_wear,night_load
0,303.9,312.7,1789,24.4,163,0,29.24,0.644,53.57,1,18.831,8731.91,0
0,303.9,312.7,1602,33.9,165,0,25.38,0.665,37.63,2,16.878,6208.95,0
1,303.8,312.7,1364,49.3,167,0,27.06,0.62,51.31,0,16.777,8568.77,0
0,303.8,312.6,1793,28.1,170,0,24.24,0.653,75.64,1,15.829,12858.8,0
0,303.9,312.6,1426,53.4,172,0,32.48,1.0,61.64,2,32.48,10602.08,1
1,303.9,312.7,1485,43.3,174,0,26.82,0.697,52.9,0,18.694,9204.6,0
0,303.9,312.7,1528,38.4,177,0,33.81,0.747,61.98,1,25.256,10970.46,0
0,303.8,312.6,1565,36.0,179,0,34.11,0.716,49.78,2,24.423,8910.62,1
0,303.8,312.7,1838,27.8,181,0,27.68,0.611,46.99,0,16.912,8505.19,0
2,303.8,312.6,1811,24.9,183,0,23.97,0.844,72.04,1,20.231,13183.32,0
0,303.8,312.7,1461,38.2,188,0,19.66,0.606,43.58,2,11.914,8193.04,0
0,303.8,312.7,1414,41.7,190,0,22.11,0.808,51.46,0,17.865,9777.4,0
0,303.7,312.7,1426,45.5,192,0,22.5,0.6,58.06,1,13.5,11147.52,0
0,303.7,312.7,1359,56.8,194,1,33.51,0.506,45.64,2,16.956,8854.16,0
0,303.7,312.7,1540,44.8,196,0,28.46,0.705,61.51,0,20.064,12055.96,0
0,303.6,312.7,1429,47.7,198,0,29.56,0.484,51.93,1,14.307,10282.14,0
1,303.7,312.7,1612,36.3,200,0,19.12,0.73,61.64,2,13.958,12328.0,1
1,303.7,312.8,1685,31.8,203,0,23.21,0.471,60.86,0,10.932,12354.58,0
1,303.7,312.8,1558,37.7,206,0,31.55,0.602,52.57,1,18.993,10829.42,0
0,303.7,313.0,1811,24.3,209,0,29.15,0.435,72.11,2,12.68,15070.99,0
0,303.8,313.1,1869,25.8,211,0,27.41,1.0,48.35,0,27.41,10201.85,0
0,303.8,313.1,1256,58.7,213,1,30.26,0.402,68.49,1,12.165,14588.37,0
1,303.8,313.0,1789,23.5,215,0,34.54,0.651,66.75,2,22.486,14351.25,0
0,303.7,312.9,1502,40.5,0,0,27.12,0.821,72.71,0,22.266,0.0,0
1,303.7,313.0,1303,54.4,2,0,28.28,0.805,56.74,1,22.765,113.48,0
0,303.8,313.1,2497,13.0,5,1,28.77,0.778,47.11,2,22.383,235.55,1
0,303.9,313.2,1499,37.4,7,0,37.57,0.602,75.77,0,22.617,530.39,0
0,303.9,313.2,1393,46.5,9,0,19.6,0.853,51.65,1,16.719,464.85,0
1,303.9,313.0,1475,41.0,11,0,30.73,0.787,46.86,2,24.185,515.46,1
0,303.8,312.9,1573,34.6,14,0,27.54,0.682,53.1,0,18.782,743.4,0
0,303.8,312.9,1819,23.7,16,0,30.27,0.686,45.18,1,20.765,722.88,0
1,303.5,312.6,1642,29.4,18,0,25.37,0.604,60.26,2,15.323,1084.68,0
0,303.6,312.6,1540,39.8,21,0,27.8,0.514,48.94,0,14.289,1027.74,0
1,303.6,312.8,1400,43.2,23,0,30.85,0.836,52.13,1,25.791,1198.99,0
1,303.6,312.8,2659,11.4,26,1,40.45,0.847,64.68,2,34.261,1681.68,1
1,303.6,312.8,1825,25.2,29,0,31.23,0.517,61.24,0,16.146,1775.96,0
1,303.7,312.9,1532,41.3,32,0,24.61,0.627,55.16,1,15.43,1765.12,0
0,303.7,312.8,1832,23.6,35,0,26.3,0.628,56.71,2,16.516,1984.85,0
1,303.6,312.7,2174,17.6,37,0,26.19,0.645,55.12,0,16.893,2039.44,0
0,303.7,312.8,1627,31.7,40,0,20.82,0.66,50.69,1,13.741,2027.6,0
0,303.7,312.8,1437,51.3,42,0,26.68,0.792,54.97,2,21.131,2308.74,1
0,303.7,312.8,1364,46.3,44,0,30.93,0.538,59.91,0,16.64,2636.04,0
1,303.7,312.9,1444,52.7,46,0,22.9,0.523,53.74,1,11.977,2472.04,0
1,303.7,312.8,1366,47.3,49,0,32.19,0.835,59.2,2,26.879,2900.8,1
0,303.8,312.9,1442,48.3,52,0,29.95,0.581,46.63,0,17.401,2424.76,0
2,303.7,312.8,1488,42.8,54,0,25.06,0.461,48.96,1,11.553,2643.84,0
0,303.7,312.8,1523,40.7,59,0,27.43,0.577,47.66,2,15.827,2811.94,0
0,303.7,312.8,1543,38.3,61,0,34.39,0.6,49.35,0,20.634,3010.35,0
1,303.7,312.8,1634,33.8,63,0,30.93,0.883,67.87,1,27.311,4275.81,0
1,303.8,312.9,1815,27.8,66,0,28.04,0.789,62.26,2,22.124,4109.16,1
1,303.8,312.9,1594,35.2,69,0,27.05,0.822,44.23,0,22.235,3051.87,0
0,303.8,313.0,1452,38.6,72,0,28.31,0.773,59.37,1,21.884,4274.64,0
0,303.9,313.0,1759,28.4,74,0,25.95,0.792,51.09,2,20.552,3780.66,1
0,303.9,313.0,1408,47.5,76,0,19.58,0.547,48.18,0,10.71,3661.68,0
0,303.9,313.0,1483,45.0,78,0,36.17,0.62,40.14,1,22.425,3130.92,0
1,303.9,313.0,1620,36.6,80,0,28.62,0.502,64.72,2,14.367,5177.6,0
1,304.0,313.1,1466,39.5,83,0,29.59,0.618,41.36,0,18.287,3432.88,0
0,304.1,313.1,1556,36.3,86,0,27.77,0.753,54.48,1,20.911,4685.28,0
0,304.0,313.0,1350,61.1,88,0,25.06,0.67,45.54,2,16.79,4007.52,0
0,304.0,313.1,1404,47.1,90,0,27.26,0.847,62.76,0,23.089,5648.4,0
1,304.0,313.0,1575,34.5,92,0,21.6,0.479,51.66,1,10.346,4752.72,0
0,303.9,313.1,1639,29.0,95,0,37.11,0.725,53.66,2,26.905,5097.7,1
1,303.9,313.1,1473,42.8,97,0,23.06,0.463,53.99,0,10.677,5237.03,0
0,303.9,313.2,1481,40.0,100,0,23.87,0.664,58.03,1,15.85,5803.0,0
0,304.0,313.3,1294,54.6,102,0,26.24,0.761,55.13,2,19.969,5623.26,1
1,303.9,313.2,1630,29.3,104,0,33.15,0.618,54.57,0,20.487,5675.28,0
1,303.9,313.2,1624,39.8,107,0,28.06,0.733,49.82,1,20.568,5330.74,0
1,303.9,313.1,1437,48.3,110,0,23.06,0.506,39.25,2,11.668,4317.5,0
1,303.8,313.0,1514,45.0,113,0,33.02,0.4,43.81,0,13.208,4950.53,0
1,304.0,313.1,1694,31.4,116,0,30.92,0.734,62.18,1,22.695,7212.88,0
0,304.0,313.1,1564,50.9,119,0,30.15,0.912,51.94,2,27.497,6180.86,1
1,303.9,313.1,1514,41.1,121,0,30.86,0.501,48.36,0,15.461,5851.56,0
1,304.0,313.2,1500,40.6,124,0,37.58,0.833,40.94,1,31.304,5076.56,0
0,304.0,313.2,1615,37.8,127,0,36.74,0.657,37.8,2,24.138,4800.6,0
1,304.1,313.2,1586,41.1,129,0,25.25,0.45,47.97,0,11.362,6188.13,0
0,304.1,313.3,1732,28.5,132,0,34.5,0.48,63.88,1,16.56,8432.16,0
2,304.1,313.3,1689,32.5,134,0,29.53,0.652,49.43,2,19.254,6623.62,0
2,304.1,313.2,1586,34.6,139,0,30.0,0.589,59.0,0,17.67,8201.0,0
0,304.0,313.2,1314,47.1,144,0,21.23,0.453,48.97,1,9.617,7051.68,0
0,304.1,313.2,1569,35.8,146,0,27.32,0.396,61.39,2,10.819,8962.94,0
0,304.1,313.2,1468,39.4,148,0,24.75,0.523,51.48,0,12.944,7619.04,0
0,304.1,313.2,1412,47.5,150,0,31.31,0.679,42.68,1,21.259,6402.0,0
1,304.1,313.2,1510,46.9,152,0,32.28,0.649,52.31,2,20.95,7951.12,0
1,304.1,313.2,1410,42.4,155,0,19.7,0.575,73.34,0,11.327,11367.7,0
1,304.1,313.3,1680,29.3,158,0,27.91,0.68,72.9,1,18.979,11518.2,0
2,304.0,313.2,1271,68.6,161,1,32.49,0.806,59.87,2,26.187,9639.07,1
2,304.0,313.1,1472,45.5,166,0,27.25,0.709,53.63,0,19.32,8902.58,0
2,304.0,313.0,1701,30.4,171,0,30.92,0.632,58.04,1,19.541,9924.84,0
0,303.9,313.0,1480,39.9,176,0,29.4,0.789,58.17,2,23.197,10237.92,1
0,303.9,313.0,1433,48.4,178,0,29.37,0.506,54.6,0,14.861,9718.8,0
0,303.8,312.9,1514,34.3,180,0,26.91,0.616,59.41,1,16.577,10693.8,0
0,303.8,312.9,1619,35.7,182,0,23.13,0.62,57.08,2,14.341,10388.56,0
2,303.8,312.9,1378,45.6,184,0,23.51,0.464,51.84,0,10.909,9538.56,0
1,303.9,312.9,1430,53.5,189,0,30.84,0.587,43.05,1,18.103,8136.45,0
0,303.8,312.9,1367,49.9,192,0,28.08,0.339,50.4,2,9.519,9676.8,0
0,303.9,312.9,1526,42.5,194,0,27.45,0.937,63.0,0,25.721,12222.0,0
0,303.9,312.8,1419,47.9,196,0,26.3,0.509,54.69,1,13.387,10719.24,0
0,304.0,312.8,1542,42.7,198,0,26.78,0.888,58.0,2,23.781,11484.0,1
0,304.0,312.9,1363,62.5,200,1,32.19,0.656,52.17,0,21.117,10434.0,0
0,304.0,312.9,1313,53.9,202,0,26.66,0.735,44.4,1,19.595,8968.8,0
2,304.0,312.9,1495,46.6,0,0,22.64,0.577,52.61,2,13.063,0.0,0
0,304.0,313.0,1407,42.1,5,0,30.97,0.681,44.78,0,21.091,223.9,0
0,304.1,313.0,1566,37.2,7,0,27.18,0.748,44.14,1,20.331,308.98,0
0,304.1,313.1,1550,30.9,9,0,28.13,0.75,67.06,2,21.098,603.54,1
1,304.2,313.2,1396,50.5,11,0,34.43,0.766,50.8,0,26.373,558.8,0
1,304.3,313.3,1540,39.0,14,0,27.92,0.595,47.59,1,16.612,666.26,0
1,304.2,313.2,1380,48.7,17,0,29.16,0.578,71.18,2,16.854,1210.06,0
1,304.2,313.1,1608,31.1,20,0,23.28,0.411,63.15,0,9.568,1263.0,0
2,304.2,313.0,1442,40.9,23,0,27.12,0.728,51.28,1,19.743,1179.44,0
0,304.1,313.0,1408,45.3,28,0,30.44,0.812,59.28,2,24.717,1659.84,1
1,304.0,313.0,1454,46.8,30,0,21.78,0.892,52.64,0,19.428,1579.2,0
0,304.1,313.1,1666,34.6,33,0,28.8,0.696,48.07,1,20.045,1586.31,0
0,304.1,313.2,1366,46.6,35,0,28.4,0.535,59.75,2,15.194,2091.25,0
0,304.2,313.2,1464,44.9,37,0,28.17,0.395,51.76,0,11.127,1915.12,0
0,304.3,313.3,1775,24.9,39,0,32.15,0.806,55.75,1,25.913,2174.25,0
1,304.3,313.4,1482,43.8,41,0,29.34,0.381,65.21,2,11.179,2673.61,0
1,304.2,313.4,1411,54.8,44,0,33.91,0.599,64.11,0,20.312,2820.84,0
0,304.2,313.3,1410,51.6,47,0,24.03,0.616,49.5,1,14.802,2326.5,0
1,304.1,313.3,1494,39.0,49,0,28.54,0.64,59.86,2,18.266,2933.14,0
2,304.1,313.2,1590,43.4,52,0,28.34,0.655,43.72,0,18.563,2273.44,0
0,304.1,313.1,1327,54.1,57,0,23.72,0.671,59.5,1,15.916,3391.5,0
0,304.1,313.1,1969,20.8,59,0,31.83,0.288,56.48,2,9.167,3332.32,0
1,304.0,313.0,1377,56.0,61,0,37.3,0.652,58.79,0,24.32,3586.19,0
0,304.0,313.0,1541,45.9,64,0,27.93,0.316,52.03,1,8.826,3329.92,0
1,304.0,313.0,1685,28.2,66,0,30.02,0.76,75.84,2,22.815,5005.44,1
0,304.0,313.1,1465,41.0,69,0,28.34,0.567,45.99,0,16.069,3173.31,0
1,303.9,313.1,1483,47.2,71,0,25.15,0.326,64.72,1,8.199,4595.12,0
1,303.9,313.2,1570,40.7,74,0,20.72,0.528,44.68,2,10.94,3306.32,0
0,303.9,313.2,1345,48.2,77,0,25.18,0.564,60.04,0,14.202,4623.08,0
1,303.9,313.2,1608,40.6,79,0,22.43,0.829,60.76,1,18.594,4800.04,0
1,304.0,313.3,1415,52.8,82,0,34.82,0.679,55.55,2,23.643,4555.1,0
1,304.1,313.5,1470,45.8,85,0,27.54,0.702,50.05,0,19.333,4254.25,0
1,304.1,313.5,1428,39.9,88,0,26.62,0.827,56.41,1,22.015,4964.08,0
2,304.2,313.5,1627,32.2,91,0,31.56,0.636,57.67,2,20.072,5247.97,0
0,304.2,313.4,1457,49.4,96,0,23.51,0.763,72.9,0,17.938,6998.4,0
0,304.2,313.4,1475,40.2,98,0,24.93,0.753,46.28,1,18.772,4535.44,0
0,304.2,313.5,1438,50.1,100,0,28.27,0.457,49.44,2,12.919,4944.0,0
1,304.2,313.5,1437,47.2,102,0,32.12,0.871,57.85,0,27.977,5900.7,0
1,304.1,313.4,1518,42.4,105,0,30.01,0.437,52.44,1,13.114,5506.2,0
1,304.1,313.5,1587,33.6,108,0,28.99,0.788,54.0,2,22.844,5832.0,1
0,304.1,313.4,1399,43.7,111,0,28.31,0.422,65.7,0,11.947,7292.7,0
0,304.1,313.5,1469,44.6,113,0,29.6,0.74,26.8,1,21.904,3028.4,0
0,304.1,313.4,1374,56.6,115,0,28.81,0.929,49.02,2,26.764,5637.3,1
0,304.0,313.3,1519,36.7,117,0,23.88,0.618,37.58,0,14.758,4396.86,0
0,303.9,313.2,1540,44.4,119,0,28.18,0.612,43.04,1,17.246,5121.76,0
0,303.9,313.3,1394,51.6,121,0,23.71,0.742,79.05,2,17.593,9565.05,1
1,304.0,313.4,1389,45.8,123,0,28.32,0.601,60.98,0,17.02,7500.54,0
1,304.0,313.5,1732,26.2,126,0,26.08,0.923,64.52,1,24.072,8129.52,0
0,304.1,313.6,1556,37.4,129,0,38.16,0.679,54.19,2,25.911,6990.51,0
1,304.1,313.6,1441,43.7,131,0,27.84,0.602,62.59,0,16.76,8199.29,0
0,304.1,313.6,1382,46.7,134,0,22.38,0.569,37.33,1,12.734,5002.22,0
1,304.2,313.8,1481,44.9,136,0,27.46,0.51,65.38,2,14.005,8891.68,0
1,304.2,313.7,2113,18.4,139,0,30.08,0.556,46.8,0,16.724,6505.2,0
0,304.2,313.8,1401,53.9,142,0,34.69,0.597,49.69,1,20.71,7055.98,0
0,304.1,313.6,1611,31.4,144,0,25.64,0.577,60.05,2,14.794,8647.2,0
1,304.2,313.6,1512,33.4,146,0,21.67,0.551,58.16,0,11.94,8491.36,0
0,304.2,313.6,1411,46.0,149,0,31.27,0.965,55.85,1,30.176,8321.65,0
1,304.2,313.6,1424,43.7,151,0,22.48,0.495,41.37,2,11.128,6246.87,0
0,304.2,313.6,1469,40.0,154,0,26.26,0.672,56.0,0,17.647,8624.0,0
2,304.2,313.5,1684,29.8,156,0,26.97,0.739,64.61,1,19.931,10079.16,0
1,304.2,313.5,1532,41.3,161,0,27.72,0.745,49.68,2,20.651,7998.48,1
1,304.2,313.5,1557,37.3,164,0,30.76,0.641,68.15,0,19.717,11176.6,0
1,304.3,313.5,1416,48.1,167,0,25.27,0.614,46.27,1,15.516,7727.09,0
0,304.3,313.5,1802,25.4,170,0,26.91,0.718,55.07,2,19.321,9361.9,1
1,304.3,313.5,2245,15.1,172,0,27.94,0.69,70.35,0,19.279,12100.2,0
0,304.2,313.4,1434,42.5,175,0,28.6,0.611,48.19,1,17.475,8433.25,0
1,304.1,313.3,1725,28.3,177,0,28.39,0.416,65.54,2,11.81,11600.58,0
0,304.2,313.3,1668,35.7,180,0,29.74,0.58,74.75,0,17.249,13455.0,0
0,304.1,313.3,1452,43.9,182,0,31.38,0.478,56.71,1,15.0,10321.22,0
0,304.1,313.3,1415,50.0,184,0,29.57,0.55,49.73,2,16.264,9150.32,0
0,304.1,313.2,1824,25.8,186,0,29.81,0.655,47.27,0,19.526,8792.22,0
0,304.1,313.3,1438,45.5,188,0,21.67,0.704,68.05,1,15.256,12793.4,0
0,304.1,313.3,1883,24.5,190,0,28.2,0.917,67.77,2,25.859,12876.3,1
0,304.2,313.4,1735,28.9,192,0,29.92,0.569,69.49,0,17.024,13342.08,0
0,304.3,313.5,1464,36.7,194,0,30.92,0.766,54.67,1,23.685,10605.98,0
1,304.3,313.6,1489,40.3,196,0,25.23,0.696,65.38,2,17.56,12814.48,0
1,304.4,313.6,1510,38.9,199,0,25.36,0.844,54.51,0,21.404,10847.49,0
1,304.3,313.6,1585,32.1,202,0,25.7,0.736,46.17,1,18.915,9326.34,0
0,304.4,313.7,1509,35.0,205,1,30.15,0.499,66.24,2,15.045,13579.2,0
0,304.4,313.6,1568,39.1,0,0,32.14,0.392,71.34,0,12.599,0.0,0
1,304.3,313.5,1525,42.0,2,0,26.37,0.697,44.79,1,18.38,89.58,0
0,304.4,313.7,1607,33.5,5,0,31.63,0.571,44.61,2,18.061,223.05,0
0,304.5,313.7,1670,32.9,7,0,28.49,0.503,55.4,0,14.33,387.8,0
0,304.4,313.6,1585,38.9,9,0,27.5,0.46,64.56,1,12.65,581.04,0
0,304.4,313.6,1569,38.4,11,0,27.15,0.674,43.66,2,18.299,480.26,0
0,304.4,313.6,1507,43.1,13,0,30.99,0.876,57.27,0,27.147,744.51,0
0,304.3,313.5,1452,41.5,15,0,29.3,0.589,49.1,1,17.258,736.5,0
0,304.3,313.5,1590,29.8,17,0,37.1,0.739,62.01,2,27.417,1054.17,1
0,304.3,313.6,1409,56.0,19,0,24.59,0.635,47.02,0,15.615,893.38,0
0,304.3,313.5,2643,12.7,21,0,30.07,0.457,62.72,1,13.742,1317.12,0
0,304.2,313.4,1644,31.7,23,0,25.88,0.76,53.42,2,19.669,1228.66,1
0,304.2,313.4,1568,37.6,25,0,24.52,0.486,45.63,0,11.917,1140.75,0
2,304.2,313.3,1625,37.3,27,0,27.96,0.653,55.64,1,18.258,1502.28,0
0,304.2,313.4,1482,41.4,32,0,28.55,0.599,35.62,2,17.101,1139.84,0
2,304.1,313.3,1397,49.6,34,0,39.67,0.784,49.41,0,31.101,1679.94,0
0,304.1,313.3,1459,50.3,39,0,27.26,0.491,58.37,1,13.385,2276.43,0
0,304.2,313.4,1490,44.0,41,0,23.48,0.709,37.28,2,16.647,1528.48,1
0,304.1,313.2,1434,50.1,43,0,29.09,0.524,29.29,0,15.243,1259.47,0
1,304.1,313.2,2028,18.9,45,0,19.7,0.573,31.61,1,11.288,1422.45,0
0,304.2,313.3,1464,45.9,48,0,27.63,0.105,68.27,2,2.901,3276.96,0
1,304.2,313.4,1713,23.5,50,0,28.06,0.964,54.23,0,27.05,2711.5,0
1,304.3,313.4,1624,32.1,53,0,31.18,0.733,49.68,1,22.855,2633.04,0
0,304.2,313.4,1421,43.4,56,0,31.89,0.535,64.45,2,17.061,3609.2,0
2,304.2,313.5,1546,41.4,58,0,25.99,0.481,50.96,0,12.501,2955.68,0
0,304.2,313.4,1639,32.7,63,0,27.4,0.576,57.68,1,15.782,3633.84,0
2,304.1,313.4,1696,29.6,65,0,24.94,0.758,55.26,2,18.905,3591.9,1
0,304.1,313.3,1470,39.9,70,0,23.49,0.366,50.29,0,8.597,3520.3,0
1,304.1,313.3,1480,38.4,72,0,29.24,0.629,57.94,1,18.392,4171.68,0
1,304.2,313.4,1329,54.5,75,0,22.91,0.916,62.73,2,20.986,4704.75,1
0,304.2,313.4,1740,28.2,78,0,26.34,0.48,53.15,0,12.643,4145.7,0
1,304.2,313.5,1739,28.1,80,0,24.02,0.662,50.39,1,15.901,4031.2,0
1,304.2,313.5,1390,47.8,83,0,30.2,0.98,51.57,2,29.596,4280.31,1
0,304.2,313.4,1740,23.7,86,0,35.21,0.745,32.02,0,26.231,2753.72,0
1,304.0,313.3,1844,27.1,88,0,22.79,0.669,57.83,1,15.247,5089.04,0
2,304.0,313.1,1388,53.2,91,0,20.59,0.726,42.91,2,14.948,3904.81,1
2,304.0,313.2,1517,43.1,96,0,27.5,0.59,61.3,0,16.225,5884.8,0
1,304.0,313.1,1450,42.8,101,0,28.06,0.845,54.1,1,23.711,5464.1,0
0,304.0,313.2,1584,38.7,104,0,28.87,0.59,56.05,2,17.033,5829.2,0
0,304.0,313.1,1720,28.7,106,0,26.21,0.356,62.0,0,9.331,6572.0,0
0,303.9,313.1,1586,31.9,108,0,27.2,0.591,45.73,1,16.075,4938.84,0
1,303.9,313.0,1901,22.5,110,0,29.47,0.505,58.69,2,14.882,6455.9,0
0,304.0,313.0,1397,42.4,113,0,32.16,0.608,57.68,0,19.553,6517.84,0
0,304.0,313.0,2012,21.1,115,0,20.18,0.611,53.15,1,12.33,6112.25,0
0,304.0,313.0,2354,15.0,117,0,26.52,0.83,45.72,2,22.012,5349.24,1
0,304.0,313.1,1648,35.7,119,0,28.86,0.754,60.95,0,21.76,7253.05,0
0,304.0,313.2,1632,30.6,121,0,24.33,0.689,62.03,1,16.763,7505.63,0
1,304.1,313.2,1427,46.9,123,0,34.92,0.65,56.14,2,22.698,6905.22,0
0,304.1,313.2,1452,48.0,126,0,25.46,0.491,44.3,0,12.501,5581.8,0
0,304.0,313.2,1416,46.0,128,0,27.83,0.323,49.73,1,8.989,6365.44,0
0,303.9,313.1,1310,62.9,130,0,30.22,0.667,54.4,2,20.157,7072.0,0
2,304.0,313.1,1408,39.8,132,0,25.63,0.769,61.88,0,19.709,8168.16,0
1,303.9,313.1,1668,34.4,137,0,20.61,0.634,39.17,1,13.067,5366.29,0
0,303.9,313.0,1551,36.8,140,0,26.29,0.57,49.36,2,14.985,6910.4,0
2,303.9,313.0,1517,36.0,142,0,32.12,0.72,50.97,0,23.126,7237.74,0
2,303.8,312.9,1570,35.8,147,0,26.65,0.638,54.17,1,17.003,7962.99,0
0,303.8,312.8,1428,53.3,152,0,24.61,0.903,41.99,2,22.223,6382.48,1
0,303.8,312.8,1503,40.0,154,0,31.7,0.835,52.82,0,26.47,8134.28,0
0,303.8,312.8,1416,58.7,156,0,26.68,0.794,51.9,1,21.184,8096.4,0
1,303.7,312.7,1396,47.3,158,0,25.96,0.764,44.62,2,19.833,7049.96,1
0,303.7,312.7,1335,51.1,161,0,28.6,0.456,53.82,0,13.042,8665.02,0
1,303.7,312.6,1671,30.5,163,0,31.08,0.749,49.59,1,23.279,8083.17,0
0,303.7,312.7,1989,22.4,166,0,37.53,0.706,59.96,2,26.496,9953.36,1
0,303.7,312.7,1468,43.3,168,0,31.31,0.741,46.15,0,23.201,7753.2,0
2,303.7,312.6,1711,27.6,170,0,32.64,0.724,55.9,1,23.631,9503.0,0
1,303.8,312.7,1488,41.3,175,0,25.98,0.718,46.92,2,18.654,8211.0,1
0,303.8,312.7,1664,29.3,178,0,23.9,1.0,49.0,0,23.9,8722.0,0
1,303.8,312.7,1507,38.5,180,0,28.25,0.639,57.97,1,18.052,10434.6,0
0,303.7,312.6,1466,42.5,183,0,28.43,0.79,57.35,2,22.46,10495.05,1
0,303.7,312.5,1433,53.6,185,0,23.69,0.579,50.83,0,13.717,9403.55,0
0,303.7,312.5,1397,45.7,187,0,27.3,0.769,52.31,1,20.994,9781.97,0
1,303.7,312.6,1429,43.3,189,0,29.6,0.791,40.46,2,23.414,7646.94,1
0,303.7,312.7,1572,37.2,192,0,29.44,0.705,69.03,0,20.755,13253.76,0
1,303.7,312.7,1532,42.7,194,0,30.02,0.9,61.87,1,27.018,12002.78,0
1,303.7,312.7,1316,51.8,197,0,29.16,0.517,61.51,2,15.076,12117.47,0
1,303.8,312.8,1420,47.9,200,0,25.97,0.577,39.05,0,14.985,7810.0,0
0,303.8,312.9,1589,37.2,203,0,25.94,0.682,49.05,1,17.691,9957.15,0
0,303.8,313.0,1365,59.9,205,1,23.2,0.782,51.65,2,18.142,10588.25,1
0,303.8,313.0,1633,32.9,207,0,35.14,0.677,35.69,0,23.79,7387.83,0
0,303.9,313.0,1626,31.4,209,0,28.05,0.843,63.9,1,23.646,13355.1,0
0,303.9,313.1,1665,29.6,0,0,27.1,0.551,69.54,2,14.932,0.0,0
1,303.9,313.2,1350,47.2,2,0,24.28,0.479,75.62,0,11.63,151.24,0
0,303.9,313.2,1590,31.9,5,0,39.74,0.696,44.54,1,27.659,222.7,0
1,304.0,313.2,1437,53.9,7,0,23.71,0.638,56.17,2,15.127,393.19,0
0,303.9,313.0,1403,48.3,10,0,26.28,0.731,68.23,0,19.211,682.3,0
0,303.9,313.1,1440,41.1,12,0,29.66,0.646,52.46,1,19.16,629.52,0
1,303.9,313.1,1343,61.4,14,0,30.4,0.599,49.33,2,18.21,690.62,0
2,303.9,313.1,1790,26.7,17,0,31.83,0.639,36.34,0,20.339,617.78,0
1,303.8,313.1,2117,18.6,22,0,35.23,0.654,66.33,1,23.04,1459.26,0
0,303.8,313.1,1458,42.2,25,0,30.02,0.604,54.81,2,18.132,1370.25,0
0,303.6,312.9,1381,57.8,27,0,23.78,0.62,47.71,0,14.744,1288.17,0
0,303.6,312.9,1450,45.3,29,0,26.97,0.589,57.84,1,15.885,1677.36,0
0,303.7,312.9,1461,50.1,31,0,29.23,0.778,56.53,2,22.741,1752.43,1
1,303.7,312.9,1511,41.0,33,0,36.27,0.679,56.68,0,24.627,1870.44,0
0,303.8,313.1,1394,45.4,36,0,22.41,0.989,52.83,1,22.163,1901.88,0
0,303.8,313.0,1499,42.3,38,0,32.81,0.674,71.22,2,22.114,2706.36,0
0,303.7,313.0,1457,44.1,40,0,28.72,0.567,53.66,0,16.284,2146.4,0
0,303.7,313.0,1753,29.0,42,0,31.35,1.0,71.19,1,31.35,2989.98,0
0,303.7,313.0,1694,28.0,44,0,27.59,0.712,60.64,2,19.644,2668.16,1
0,303.7,313.1,1683,28.4,46,0,24.63,0.799,58.51,0,19.679,2691.46,0
0,303.7,313.1,1496,47.4,48,0,31.0,0.739,53.87,1,22.909,2585.76,0
0,303.7,313.1,1721,34.8,50,0,30.62,0.743,64.74,2,22.751,3237.0,1
0,303.6,313.0,1593,31.6,52,0,31.89,0.73,56.13,0,23.28,2918.76,0
0,303.6,313.0,1575,38.3,54,0,27.95,0.485,45.68,1,13.556,2466.72,0
0,303.5,313.0,1465,41.0,56,0,25.6,0.705,45.35,2,18.048,2539.6,1
0,303.6,313.1,1405,38.3,58,0,21.76,0.451,59.22,0,9.814,3434.76,0
1,303.5,313.0,1902,21.6,60,0,31.28,0.624,45.93,1,19.519,2755.8,0
1,303.4,312.9,1422,39.9,63,0,29.7,0.541,54.38,2,16.068,3425.94,0
0,303.5,312.9,1332,52.9,66,0,24.14,0.704,65.57,0,16.995,4327.62,0
1,303.4,312.9,1307,54.3,68,0,25.85,0.7,58.04,1,18.095,3946.72,0
0,303.5,313.0,1322,59.5,71,0,26.13,0.722,47.78,2,18.866,3392.38,1
0,303.5,313.0,1547,40.3,73,0,22.07,0.693,69.1,0,15.295,5044.3,0
0,303.5,313.1,1897,23.6,75,0,24.73,0.559,60.48,1,13.824,4536.0,0
1,303.5,313.0,1403,51.9,77,0,23.46,0.611,65.18,2,14.334,5018.86,0
0,303.5,313.0,1393,51.6,80,0,26.35,0.788,32.32,0,20.764,2585.6,0
0,303.5,313.0,1482,38.5,82,0,25.05,0.81,58.31,1,20.29,4781.42,0
1,303.5,312.9,1572,44.7,84,0,21.49,0.478,63.42,2,10.272,5327.28,0
0,303.5,312.9,1544,36.9,87,0,36.09,0.42,72.0,0,15.158,6264.0,0
1,303.5,313.0,1492,46.1,89,0,33.01,0.541,40.36,1,17.858,3592.04,0
0,303.4,312.8,1513,35.8,92,0,24.88,0.807,67.06,2,20.078,6169.52,1
0,303.4,312.8,1449,43.9,94,0,29.09,0.832,71.44,0,24.203,6715.36,0
0,303.5,312.8,1877,22.3,96,0,29.67,0.511,34.83,1,15.161,3343.68,0
0,303.4,312.8,1376,53.4,98,0,32.76,0.696,59.79,2,22.801,5859.42,0
